7.674616366624832153e+00,1.039983303594319075e+01,3.000000000000000000e+00,8.000000000000000000e+00
8.636018954217433929e+00,1.079388032431591427e+01,1.000000000000000000e+00,0.000000000000000000e+00
8.763687521219253540e+00,1.195749274884663471e+01,4.000000000000000000e+00,0.000000000000000000e+00
1.008324059471487999e+01,1.158120171642580587e+01,1.300000000000000000e+01,0.000000000000000000e+00
1.005429533123970032e+01,1.134480423575962149e+01,1.000000000000000000e+00,0.000000000000000000e+00
3.297473535921227494e+00,4.089079751723394551e+00,3.000000000000000000e+00,1.700000000000000000e+01
4.778865384865974342e+00,5.915922748552842947e+00,1.000000000000000000e+00,1.100000000000000000e+01
4.016410552281926449e+00,5.398335856123064325e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.074616352528806829e+00,6.450019873045498287e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.890884202138941816e+00,5.932546947993592390e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.286412451931231438e+00,5.496260275160162578e+00,2.000000000000000000e+00,1.700000000000000000e+01
4.629118693671937734e+00,5.592410165772812469e+00,2.000000000000000000e+00,1.100000000000000000e+01
4.182877479268202414e+00,5.442537129436993304e+00,2.000000000000000000e+00,5.000000000000000000e+00
3.302991638121549389e+00,4.393925082893616718e+00,2.000000000000000000e+00,1.300000000000000000e+01
5.950112045106929592e+00,6.932228314894121723e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.426558917342910071e+00,4.850648591716648639e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.372451481541006935e+00,4.678474095475580796e+00,1.000000000000000000e+00,1.900000000000000000e+01
3.510386470817306481e+00,4.087498245201770963e+00,1.000000000000000000e+00,1.900000000000000000e+01
3.651778108874459861e+00,4.517962595907415668e+00,1.000000000000000000e+00,8.000000000000000000e+00
3.324913942058419281e+00,4.920675645592941905e+00,2.000000000000000000e+00,2.000000000000000000e+00
2.850806984395777732e+00,3.755051824866299626e+00,1.000000000000000000e+00,1.800000000000000000e+01
3.368825959868946285e+00,4.683701600974117696e+00,1.000000000000000000e+00,1.900000000000000000e+01
4.155264288932686512e+00,5.046711610426537042e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.999322285925565268e+00,5.092208995696474894e+00,2.000000000000000000e+00,1.400000000000000000e+01
3.376701978744874211e+00,3.738653558849603264e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.662008992880492642e+00,4.462344012513346669e+00,1.000000000000000000e+00,5.000000000000000000e+00
3.535907508046876480e+00,4.578294642758033106e+00,2.000000000000000000e+00,3.000000000000000000e+00
3.736717676758837037e+00,5.175392476088663152e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.381215782745027987e+00,4.966645116616327016e+00,1.000000000000000000e+00,1.100000000000000000e+01
4.035253655568005193e+00,4.969235991983786960e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.923577417617703844e+00,5.493251009653985051e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.499496108260154337e+00,5.722729242092651880e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.321250798076342825e+00,5.302796966105559839e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.580500042585999410e+00,5.847716981650583179e+00,1.000000000000000000e+00,1.700000000000000000e+01
4.000349359221837986e+00,5.187102107333990020e+00,2.000000000000000000e+00,0.000000000000000000e+00
5.087965636397186131e+00,6.322379413370390111e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.249893183664841700e+00,4.317307810684782865e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.404236991042155935e+00,4.350939465831435093e+00,2.000000000000000000e+00,1.400000000000000000e+01
3.428844924371720282e+00,4.234623265577131868e+00,1.000000000000000000e+00,1.300000000000000000e+01
3.660053492649695706e+00,4.611544457302411359e+00,1.000000000000000000e+00,9.000000000000000000e+00
3.600319254631931365e+00,4.683776607579771323e+00,1.000000000000000000e+00,1.100000000000000000e+01
4.071677585830038915e+00,5.405375498074628027e+00,2.000000000000000000e+00,1.700000000000000000e+01
3.292045414839352979e+00,4.805040368333086676e+00,1.000000000000000000e+00,9.000000000000000000e+00
4.171636325623418351e+00,6.561845747133366658e+00,1.000000000000000000e+00,1.700000000000000000e+01
4.026541842855045239e+00,5.039351289349960794e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.078651377855131877e+00,4.432397275345238086e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.599448176150704448e+00,4.439316092732218166e+00,1.000000000000000000e+00,6.000000000000000000e+00
4.236685904615412390e+00,5.053765310567766456e+00,1.000000000000000000e+00,1.100000000000000000e+01
3.959053087058273412e+00,5.163370390983126335e+00,1.000000000000000000e+00,1.700000000000000000e+01
3.912712349236906029e+00,5.309772960464713698e+00,3.000000000000000000e+00,2.000000000000000000e+01
