7.497848656028509140e+00,1.039983303594319075e+01,1.000000000000000000e+00,8.000000000000000000e+00
8.111027628183364868e+00,1.079388032431591427e+01,6.000000000000000000e+00,0.000000000000000000e+00
8.593456819653511047e+00,1.195749274884663471e+01,2.000000000000000000e+00,0.000000000000000000e+00
8.862218227237462997e+00,1.158120171642580587e+01,1.000000000000000000e+00,0.000000000000000000e+00
9.265193879604339600e+00,1.134480423575962149e+01,1.000000000000000000e+00,0.000000000000000000e+00
3.267316685106408158e+00,4.089079751723394551e+00,2.000000000000000000e+00,1.700000000000000000e+01
4.601014721204017555e+00,5.915922748552842947e+00,1.000000000000000000e+00,1.100000000000000000e+01
3.999932639617512997e+00,5.398335856123064325e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.001098553151365422e+00,6.450019873045498287e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.786935907022517256e+00,5.932546947993592390e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.286412451931231438e+00,5.496260275160162578e+00,1.000000000000000000e+00,1.700000000000000000e+01
4.532030833564515859e+00,5.592410165772812469e+00,3.000000000000000000e+00,1.100000000000000000e+01
4.145219681931624045e+00,5.442537129436993304e+00,2.000000000000000000e+00,5.000000000000000000e+00
3.277578333554212353e+00,4.393925082893616718e+00,1.000000000000000000e+00,1.300000000000000000e+01
5.930295318660777859e+00,6.932228314894121723e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.472349828063735266e+00,4.850648591716648639e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.424564090689032447e+00,4.678474095475580796e+00,1.000000000000000000e+00,1.900000000000000000e+01
3.510386470817306481e+00,4.087498245201770963e+00,1.000000000000000000e+00,1.900000000000000000e+01
3.651778108874459861e+00,4.517962595907415668e+00,1.000000000000000000e+00,8.000000000000000000e+00
3.311842375238274627e+00,4.920675645592941905e+00,2.000000000000000000e+00,2.000000000000000000e+00
2.883626583308970481e+00,3.755051824866299626e+00,2.000000000000000000e+00,1.800000000000000000e+01
3.405863108940639705e+00,4.683701600974117696e+00,1.000000000000000000e+00,1.900000000000000000e+01
4.087400228530770008e+00,5.046711610426537042e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.927056601320920493e+00,5.092208995696474894e+00,2.000000000000000000e+00,1.400000000000000000e+01
3.368525830807099553e+00,3.738653558849603264e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.651794813126235439e+00,4.462344012513346669e+00,1.000000000000000000e+00,5.000000000000000000e+00
3.535907508046876480e+00,4.578294642758033106e+00,1.000000000000000000e+00,3.000000000000000000e+00
3.723810320735048585e+00,5.175392476088663152e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.381215782745027987e+00,4.966645116616327016e+00,1.000000000000000000e+00,1.100000000000000000e+01
4.020302903309704412e+00,4.969235991983786960e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.995621849780942370e+00,5.493251009653985051e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.362616425719260782e+00,5.722729242092651880e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.287088157504748587e+00,5.302796966105559839e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.509215986876160542e+00,5.847716981650583179e+00,1.000000000000000000e+00,1.700000000000000000e+01
3.948274986453435886e+00,5.187102107333990020e+00,2.000000000000000000e+00,0.000000000000000000e+00
5.080498277092758030e+00,6.322379413370390111e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.249893183664841700e+00,4.317307810684782865e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.404236991042155935e+00,4.350939465831435093e+00,1.000000000000000000e+00,1.400000000000000000e+01
3.428844924371720282e+00,4.234623265577131868e+00,1.000000000000000000e+00,1.300000000000000000e+01
3.565831572874686550e+00,4.611544457302411359e+00,1.000000000000000000e+00,9.000000000000000000e+00
3.567544210190708220e+00,4.683776607579771323e+00,1.000000000000000000e+00,1.100000000000000000e+01
4.056465198983496556e+00,5.405375498074628027e+00,2.000000000000000000e+00,1.700000000000000000e+01
3.277289897595014878e+00,4.805040368333086676e+00,1.000000000000000000e+00,9.000000000000000000e+00
4.168953162934209367e+00,6.561845747133366658e+00,1.000000000000000000e+00,1.700000000000000000e+01
4.111573173440524975e+00,5.039351289349960794e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.078651377855131877e+00,4.432397275345238086e+00,1.000000000000000000e+00,1.200000000000000000e+01
3.582311572556878154e+00,4.439316092732218166e+00,2.000000000000000000e+00,6.000000000000000000e+00
4.236685904615412390e+00,5.053765310567766456e+00,1.000000000000000000e+00,1.100000000000000000e+01
3.920930582108703710e+00,5.163370390983126335e+00,1.000000000000000000e+00,1.700000000000000000e+01
3.909544362367094017e+00,5.309772960464713698e+00,2.000000000000000000e+00,2.000000000000000000e+01
