7.559452772140502930e+00,1.039983303594319075e+01,7.000000000000000000e+00,8.000000000000000000e+00
8.623872354626655579e+00,1.079388032431591427e+01,1.100000000000000000e+01,0.000000000000000000e+00
9.079607658088207245e+00,1.195749274884663471e+01,4.000000000000000000e+00,0.000000000000000000e+00
8.862218227237462997e+00,1.158120171642580587e+01,1.000000000000000000e+00,0.000000000000000000e+00
9.577742978930473328e+00,1.134480423575962149e+01,4.000000000000000000e+00,0.000000000000000000e+00
7.931123897433280945e+00,1.053265421695838988e+01,4.000000000000000000e+00,0.000000000000000000e+00
7.618814408779144287e+00,8.996351494342523125e+00,1.000000000000000000e+01,1.100000000000000000e+01
6.741492867469787598e+00,9.973754437431090025e+00,1.400000000000000000e+01,0.000000000000000000e+00
7.056140795350074768e+00,8.759685784675649955e+00,7.000000000000000000e+00,1.600000000000000000e+01
9.007681891322135925e+00,9.735918913161881960e+00,6.000000000000000000e+00,1.700000000000000000e+01
3.393485979225289384e+00,4.089079751723394551e+00,8.000000000000000000e+00,1.700000000000000000e+01
4.601014721204017555e+00,5.915922748552842947e+00,4.000000000000000000e+00,1.100000000000000000e+01
3.999932639617512997e+00,5.398335856123064325e+00,3.000000000000000000e+00,0.000000000000000000e+00
5.001098553151365422e+00,6.450019873045498287e+00,6.000000000000000000e+00,0.000000000000000000e+00
4.817708861248057417e+00,5.932546947993592390e+00,6.000000000000000000e+00,0.000000000000000000e+00
4.399269674488298421e+00,5.496260275160162578e+00,4.000000000000000000e+00,1.700000000000000000e+01
4.641547990642305166e+00,5.592410165772812469e+00,4.000000000000000000e+00,1.100000000000000000e+01
4.145451693011412253e+00,5.442537129436993304e+00,4.000000000000000000e+00,5.000000000000000000e+00
3.277578333554212797e+00,4.393925082893616718e+00,4.000000000000000000e+00,1.300000000000000000e+01
5.969042063055080227e+00,6.932228314894121723e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.341077750503310462e+00,4.850648591716648639e+00,5.000000000000000000e+00,0.000000000000000000e+00
4.651734617670386207e+00,4.678474095475580796e+00,5.000000000000000000e+00,1.900000000000000000e+01
3.509044561647155724e+00,4.087498245201770963e+00,3.000000000000000000e+00,1.900000000000000000e+01
3.651778108874459861e+00,4.517962595907415668e+00,3.000000000000000000e+00,8.000000000000000000e+00
3.311842375238274627e+00,4.920675645592941905e+00,2.000000000000000000e+00,2.000000000000000000e+00
4.937777007341544788e+00,5.900830087019054204e+00,9.000000000000000000e+00,0.000000000000000000e+00
5.516312866961565753e+00,6.305960505684980788e+00,4.000000000000000000e+00,1.200000000000000000e+01
5.662967165193460772e+00,6.674334118609086097e+00,9.000000000000000000e+00,1.000000000000000000e+01
5.734407465866047993e+00,6.980765272258177667e+00,1.100000000000000000e+01,0.000000000000000000e+00
5.080243997299569436e+00,6.431861577543294572e+00,4.000000000000000000e+00,0.000000000000000000e+00
